symbol,sector,cyclicality_tag,market_cap_approx,roe,roce,debt_equity,interest_coverage,revenue_cagr_3y,revenue_growth_1y,pe_current,ret_3m,ret_6m,ret_12m,ret_24m,above_50sma,above_200sma,rsi14,obv_slope_short,obv_slope_long,turnover_median_60d,ownership_flow_long,ownership_flow_short,pe_for_ranking,roe_pct,roce_pct,quality_score,growth_3y_score,growth_1y_score,growth_divergence_flag,value_score,stage_3y_score,stage_timing_tag,stage_1y_score,sector_macro_3y_score,sector_macro_1y_score,ownership_3y_score,ownership_1y_score,accumulation_3y_score,accumulation_1y_score,composite_3y,coverage_3y,composite_1y,coverage_1y,bs_flag,mcap_tercile,min_turnover,liquidity_flag,final_score_3y,final_score_1y,recommendation_3y,recommendation_1y,coverage_flag_3y,coverage_flag_1y,ttm_growth,ttm_eps_src,latest_qtr,stale_flag,zero_cov_flag,recommendation_overall
NTPCGREEN,Power,NotCyclical,78192.01869349326,0.03579749039786144,0.05004255369073362,1.6723437911943053,2.790304396843292,156.17560332242198,29.379809868718887,152.54098860943904,-0.17654864555966543,0.015164731989019575,-0.17052948120321354,,False,False,37.38118696182885,-26226939.0,515171861.0,337735216.3359909,,,152.54098860943904,9.523809523809524,4.761904761904762,7.142857142857142,99.06976744186046,83.73655913978494,True,18.173928874863456,14.165329052969502,Neutral,9.944420986356796,35.61571238348868,2.060452729693742,,,96.30642954856361,5.2,43.052338298645694,85.71428571428571,24.034150814576822,85.71428571428571,AMBER,Large,50000000.0,GREEN,35.594487553848836,19.429028192390298,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
DCMSHRIRAM,Diversified,NotCyclical,15910.995606628563,0.10321777793467067,0.14945440605652655,0.37901970954356845,8.505681818181818,5.445596510722983,12.097375175954284,18.591008548848112,-0.15196731535770946,-0.13541234501042898,-0.2437683897508771,0.016918022856893256,False,False,41.055299730430036,-84700.0,13479354.0,46326643.84423828,-0.09166666666666679,-0.060000000000000275,18.591008548848112,29.315068493150687,33.53383458646616,31.424451539808423,26.046511627906977,48.52150537634409,False,65.58218929587275,14.890658603282626,Neutral,5.3611366936236635,37.21358189081225,83.95126498002664,21.680672268907564,28.907563025210088,47.8796169630643,25.733333333333334,35.53147516333358,100.0,39.264639343665024,100.0,GREEN,Mid,10000000.0,GREEN,35.53147516333358,39.264639343665024,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
JUBLINGREA,Chemicals,Cyclical,12083.043174415741,0.0830266056875442,0.135544754256802,0.2533589251439539,11.571428571428571,-2.7644530359330233,5.075412975819971,43.489106204531616,0.13651013704032477,0.11255191342496595,-0.05436232621885562,0.44880360226880156,True,True,73.84383527755664,-697095.0,8939715.0,153665911.25878906,0.5999999999999998,0.8899999999999997,43.489106204531616,11.363636363636363,20.454545454545457,15.90909090909091,6.821705426356589,23.9247311827957,False,50.62917222963952,60.3470098454348,Extended,61.73413499076285,26.70386151797603,87.9555259653795,71.26050420168067,75.7983193277311,41.58686730506156,22.0,35.44424606512985,100.0,51.24921991495792,100.0,GREEN,Mid,10000000.0,GREEN,35.44424606512985,51.24921991495792,Sell,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
FLUOROCHEM,Chemicals,Cyclical,45305.90346516148,0.12322856808898619,0.15168228242888476,0.2911263666412408,9.347826086956522,-4.215040438058548,5.467595524593616,78.93014540968899,0.2604988190318651,0.19383415766572587,0.21988458685121448,0.2792350359090927,True,True,68.88878511879578,353070.0,1851512.0,380307547.8947754,0.6683333333333333,0.8900000000000001,78.93014540968899,34.090909090909086,34.090909090909086,34.090909090909086,5.116279069767442,25.403225806451612,False,32.36193712829227,76.19400207965475,Neutral,78.54075111775005,26.70386151797603,87.9555259653795,73.27731092436974,75.96638655462185,25.85499316005472,32.13333333333333,35.398478963936014,100.0,55.08458895376318,100.0,GREEN,Large,50000000.0,GREEN,35.398478963936014,55.08458895376318,Sell,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
RCF,Chemicals,Cyclical,7087.098333543347,0.09975997678995985,0.1139100789784673,0.8059351815696993,3.2013651877133107,-4.8494303088988495,9.135467107594186,16.597419984879032,-0.013119468337602025,-0.0572890182880359,-0.13941434943720266,-0.4234657399693086,False,False,44.66316039541091,39886441.0,133244838.0,151599669.5017395,0.16999999999999996,-0.32500000000000007,16.597419984879032,18.181818181818183,11.363636363636363,14.772727272727273,4.496124031007752,37.365591397849464,False,73.54983114741223,13.47322699732871,Neutral,17.28183210860706,26.70386151797603,87.9555259653795,48.739495798319325,16.974789915966387,83.72093023255815,85.86666666666667,35.353414668278354,100.0,45.14567291902612,100.0,GREEN,Small,2500000.0,GREEN,35.353414668278354,45.14567291902612,Sell,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
NUVOCO,Construction Materials,Cyclical,12809.344373213842,0.012230701087673546,0.10833270287317587,0.480594388503275,4.665829145728643,2.313950632258721,9.459076748796381,33.143519648799185,0.16142114870060675,0.014310054967096919,-0.006935774491149349,-0.012279199129137441,True,True,64.30832286876159,70472172.0,88397001.0,90512866.54058838,-0.05999999999999998,-0.23500000000000032,33.143519648799185,12.5,12.5,12.5,17.05426356589147,38.97849462365591,False,60.883400089007566,61.13512532123452,Neutral,71.01361215756829,11.058055925432758,11.85699067909454,23.52941176470588,19.495798319327733,77.70177838577291,91.06666666666666,35.32341365834614,100.0,43.82821788957433,100.0,GREEN,Mid,10000000.0,GREEN,35.32341365834614,43.82821788957433,Sell,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Sell
WIPRO,Information Technology,NotCyclical,187432.3460152873,0.15165733813739188,0.17574141035832833,0.23052977198104954,12.216049382716049,0.7807333556995699,6.39480170289044,13.896794800091014,-0.1221848614994323,-0.309883403138675,-0.2802355596735828,-0.29929998990008544,False,False,47.96997292756809,-64163374.0,-170226325.0,3421846413.943657,0.5233333333333332,0.054999999999999716,13.896794800091014,28.57142857142857,22.857142857142858,25.714285714285715,13.643410852713178,27.956989247311824,False,95.99465954606141,14.535311597812651,Neutral,6.5215212257617114,13.445272969374168,39.410652463382156,67.73109243697479,38.57142857142858,1.094391244870041,1.0666666666666667,35.18718328209407,100.0,34.25128714954509,100.0,GREEN,Large,50000000.0,GREEN,35.18718328209407,34.25128714954509,Sell,Sell,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Sell
ITCHOTELS,Consumer Services,NotCyclical,36467.47856918647,0.05999620599096975,0.110830143189618,0.006347572482415509,26.90909090909091,,16.076294277929158,41.85576805701623,0.08092771752325123,-0.08926615915898972,-0.24576481966935515,,True,False,49.51260633653421,47873593.0,-10734666.0,390359975.29048157,,,41.85576805701623,41.30434782608695,36.95652173913043,39.13043478260869,,61.82795698924731,False,67.92338502618877,15.281583995615236,Neutral,47.95212100885866,7.985885486018644,14.776830892143808,,,8.071135430916552,86.66666666666667,35.17623778615457,71.42857142857143,50.455792428757626,85.71428571428571,GREEN,Large,50000000.0,GREEN,35.17623778615457,50.455792428757626,Sell,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Sell
PPLPHARMA,Healthcare,NotCyclical,23257.770535216037,-0.01348196485644794,0.08086908546186664,0.6952952707669688,2.7038123167155423,7.788619768244298,-3.082771839260079,-71.34285440250319,0.17474293415687114,0.038191925947201,-0.12974803343063457,0.13641251353298744,True,True,55.68044662877101,144203720.0,239169336.0,577412237.7075958,-2.056666666666667,-1.9400000000000022,,7.142857142857142,7.142857142857142,7.142857142857142,33.798449612403104,8.60215053763441,False,88.66341396371634,37.69678027831632,Neutral,57.172174429454664,66.50785619174435,90.47589880159788,1.0924369747899159,2.5210084033613445,90.42407660738714,95.73333333333333,42.50252891524861,100.0,45.18197251399758,100.0,AMBER,Mid,10000000.0,GREEN,35.12714957796132,37.40467663689794,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
FIRSTCRY,Consumer Services,NotCyclical,16167.568958381737,-0.08521753771673043,0.004924650891848991,0.33022581313445204,1.6794871794871795,14.914523547995916,11.620315968142059,-79.25278901167518,-0.15798412107230375,-0.2077666384020901,-0.43875214159320475,,False,False,44.74730951871844,1298291.0,219063035.0,235652441.81821442,,,,13.043478260869565,13.043478260869565,13.043478260869565,56.58914728682171,46.90860215053764,False,76.26635514018692,3.996814195670047,Neutral,3.590003347645064,7.985885486018644,14.776830892143808,,,89.74008207934337,39.46666666666667,41.225430934007996,85.71428571428571,29.94446910926024,85.71428571428571,AMBER,Mid,10000000.0,GREEN,35.0416162939068,25.452798742871202,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
KANSAINER,Consumer Durables,NotCyclical,15873.579764660493,0.14307779774908252,0.1572173211643016,0.0451295799821269,30.46875,2.2005468246584448,2.9272657548255143,27.55829820253558,0.0009980190913820852,-0.12547238683688744,-0.18796610277162717,-0.23297196244259455,False,False,41.655457882390415,-2726964.0,-1702081.0,50750203.185058594,-0.09666666666666653,-0.2650000000000001,27.55829820253558,46.34146341463415,34.146341463414636,40.243902439024396,16.899224806201552,17.20430107526882,False,81.67131933487074,15.26847642116257,Neutral,16.827408141300257,25.229560585885487,54.25752330226364,21.34453781512605,18.65546218487395,16.142270861833104,16.133333333333333,34.83734742998225,100.0,35.948261827746975,100.0,GREEN,Mid,10000000.0,GREEN,34.83734742998225,35.948261827746975,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
RALLIS,Chemicals,Cyclical,4589.107869896274,0.09768692439221446,0.1629323821834242,0.0298580518844836,32.90909090909091,-0.7926955500948907,4.406062742333461,21.429609667702657,-0.08572880756233514,-0.04204021264667723,-0.3044300101367239,-0.2819523718947965,False,False,56.16539705078658,5582794.0,55573207.0,95913127.8939209,0.0866666666666666,0.5549999999999997,21.429609667702657,15.909090909090908,40.909090909090914,28.40909090909091,10.69767441860465,22.043010752688172,False,66.34689389774601,7.9752737267729765,Neutral,9.76123807269912,26.70386151797603,87.9555259653795,39.66386554621849,67.73109243697479,69.49384404924761,58.93333333333334,34.796894360340744,100.0,44.44993942675397,100.0,GREEN,Small,2500000.0,GREEN,34.796894360340744,44.44993942675397,Sell,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Sell
PNCINFRA,Construction,Cyclical,6262.840049786012,0.16231255814976503,0.1674667427983582,0.758843387641274,1.9536082474226804,-12.291992668103102,-20.682523267838683,7.5274519829158795,0.20835801729737358,0.03231810315948591,-0.19447065173244105,-0.5153279231322824,True,True,66.12262362509051,8266444.0,20494495.0,91434569.70943451,0.3433333333333337,-0.01499999999999968,7.5274519829158795,69.56521739130434,39.130434782608695,54.347826086956516,1.0852713178294573,1.0752688172043012,False,82.22809900379994,29.31652151452364,Neutral,71.75585357951992,8.461517976031956,26.57070572569907,61.00840336134454,32.10084033613445,55.26675786593708,64.93333333333334,41.86055035384275,100.0,50.670023766058556,100.0,AMBER,Small,2500000.0,GREEN,34.58146780076633,42.06952020114977,Sell,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
DALBHARAT,Construction Materials,Cyclical,34870.033862903685,0.05324388325882984,0.12564368567584694,0.4119250236386896,6.422916666666667,2.9892497605892077,5.8941344778254745,30.173096749556958,-0.0689941804910249,-0.11474536605434138,-0.15314655565827417,-0.0056203624151237586,True,False,62.17556731010845,1469975.0,-3629151.0,500209022.9996948,0.6416666666666666,1.075000000000001,30.173096749556958,31.25,43.75,37.5,17.984496124031008,26.0752688172043,False,60.28482421005785,22.927244243047017,Neutral,20.89355438010027,11.058055925432758,11.85699067909454,72.10084033613445,79.83193277310924,12.585499316005471,40.400000000000006,34.442335100696496,100.0,35.67278041604752,100.0,GREEN,Mid,10000000.0,GREEN,34.442335100696496,35.67278041604752,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
WOCKPHARMA,Healthcare,NotCyclical,28482.34972222719,-0.07462027134781486,0.046723589681967256,0.4520242914979757,3.0610328638497655,8.359968759318615,11.98539176626825,143.1273855388301,0.3369433732911027,0.3522629413579521,0.06789599367465837,1.131546121133605,True,True,49.26742604269123,17115407.0,97666313.0,1764352560.4954834,0.04333333333333328,0.12000000000000001,143.1273855388301,4.285714285714286,4.285714285714286,4.285714285714286,34.57364341085271,47.983870967741936,False,17.211183538836096,66.03057057753196,Neutral,85.05604299823479,66.50785619174435,90.47589880159788,34.621848739495796,45.21008403361345,79.20656634746922,74.0,34.39149038823005,100.0,49.037217335151894,100.0,GREEN,Mid,10000000.0,GREEN,34.39149038823005,49.037217335151894,Sell,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
NAUKRI,Consumer Services,NotCyclical,95167.3076923077,0.0246173813462898,0.026156185631527627,0.006831249670306483,43.407407407407405,11.875705929170222,15.22807017543859,53.956191327670986,0.13025561607441594,-0.09212498111987921,-0.11664926959082866,-0.11137345605228943,True,True,76.62797428137306,34795123.0,-17575889.0,1474141791.2085571,-0.033333333333333805,0.33999999999999986,53.956191327670986,26.08695652173913,15.217391304347828,20.652173913043477,47.751937984496124,58.06451612903226,False,59.534764301119445,43.58091747494299,Extended,52.74396585688686,7.985885486018644,14.776830892143808,25.71428571428571,58.31932773109244,6.703146374829001,83.6,34.33485197104809,100.0,46.503197998590366,100.0,GREEN,Large,50000000.0,GREEN,34.33485197104809,46.503197998590366,Sell,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
IRFC,Financial Services,NotCyclical,115609.27531114264,0.12917643978197213,,7.691254471444431,,,0.48615203299942067,16.463687832795042,-0.14181705937708677,-0.26358758735069365,-0.3339359368749224,-0.54697963908103,False,False,35.03940799823003,-206926906.0,-199883517.0,944045602.891365,-0.25500000000000006,-0.5000000000000001,16.463687832795042,42.857142857142854,,42.857142857142854,,12.634408602150538,False,60.946120250729784,2.8267951884652285,Neutral,3.669245609727043,47.73288948069241,28.957922769640476,13.949579831932773,11.76470588235294,1.094391244870041,1.0666666666666667,34.3299557829888,85.71428571428571,25.192237730180246,100.0,N/A-financial-sector,Large,50000000.0,GREEN,34.3299557829888,25.192237730180246,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
PTC,Power,NotCyclical,5975.35024738032,0.12317071100038879,0.1184476358589604,0.2957699381374352,2.8483870967741933,1.6425650628982158,4.635637634140255,8.333821823403516,-0.11266657339027952,0.09465783172280617,-0.02954414239284342,-0.131270510725769,False,False,36.91487697029206,-5129290.0,18328064.0,187956828.03346252,-1.2850000000000001,-0.9650000000000007,8.333821823403516,42.857142857142854,71.42857142857143,57.14285714285714,15.193798449612403,22.71505376344086,False,76.93035157988429,21.92835330595804,Neutral,18.330734525193016,35.61571238348868,2.060452729693742,1.0924369747899159,7.73109243697479,53.76196990424077,12.133333333333333,40.34976598439076,100.0,32.922581590029054,100.0,AMBER,Small,2500000.0,GREEN,34.29730108673214,27.984194351524696,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
SOBHA,Realty,Cyclical,15928.634604754008,0.05863407233027365,0.10242316345065045,0.2239406779661017,2.2627737226277373,16.175117756587664,32.13361561985415,69.21650440426518,0.14314448253475476,-0.03245148218030225,-0.013347570053002134,-0.25563867584066624,True,True,64.41029165962826,1703624.0,3364374.0,141292405.95861816,-0.5633333333333335,-0.6049999999999995,69.21650440426518,52.94117647058824,64.70588235294117,58.82352941176471,61.70542635658914,85.88709677419355,True,40.809707060394246,52.69868576947482,Neutral,56.84393815429862,5.798402130492676,68.91424766977363,6.218487394957983,10.588235294117647,29.82216142270862,41.86666666666667,40.34630589095534,100.0,55.62254894856726,100.0,AMBER,Mid,10000000.0,GREEN,34.294360007312044,47.27916660628217,Sell,Hold,High,High,ttm(Jun 2026),ttm(Jun 2026),Jun 2026,False,False,Sell
SIGNATURE,Realty,Cyclical,11148.899572957618,-0.15134119919956113,-0.03294440222944409,1.6102702702702703,-0.8,18.654594067254536,3.883106485188148,10.180336598819952,-0.010109173898205981,-0.2128324299007337,-0.36400445839042783,-0.4660720131847442,False,False,48.78564206458884,4400803.0,5767989.0,191674664.51882935,,,10.180336598819952,5.88235294117647,8.823529411764707,7.352941176470589,67.90697674418604,20.967741935483872,False,66.4485981308411,7.098557462841613,Neutral,12.31228546674373,5.798402130492676,68.91424766977363,,,35.70451436388509,54.800000000000004,35.187862830896265,85.71428571428571,36.20799719534316,85.71428571428571,RED,Small,2500000.0,GREEN,34.187862830896265,35.20799719534316,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
KEC,Construction,Cyclical,13269.402035220639,0.12487396408407216,0.19248798335235506,0.8731937002760188,2.4984939759036147,10.797061819302044,7.598645060880704,21.896703028416894,-0.1097310253524697,-0.2737809096413656,-0.4202363056694124,-0.4398550471996011,False,False,44.88101252350315,10897524.0,23225589.0,445389683.3747864,-0.02833333333333332,0.010000000000000675,21.896703028416894,47.82608695652174,60.86956521739131,54.34782608695653,43.565891472868216,32.25806451612903,False,64.13134178905207,4.8204479221063625,Neutral,7.193058167939539,8.461517976031956,26.57070572569907,27.058823529411764,34.95798319327731,56.771545827633375,68.26666666666667,39.83213498762435,100.0,36.49739848956473,100.0,AMBER,Mid,10000000.0,GREEN,33.8573147394807,31.02278871613002,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
LINDEINDIA,Chemicals,Cyclical,60793.41308062762,0.12431536869450921,0.20283122052126235,0.018518518518518517,64.92857142857143,,1.810865191146882,110.73481435451296,0.008917197452229297,0.16756756756756763,0.05476067147086949,-0.20633240241323025,False,True,50.6414104548928,33239.0,2506794.0,175006321.0,-0.09499999999999997,-0.22499999999999964,110.73481435451296,40.909090909090914,61.36363636363637,51.13636363636364,,14.650537634408604,False,18.941619128535017,54.78410564891201,Neutral,25.180303398955164,26.70386151797603,87.9555259653795,21.51260504201681,20.168067226890756,27.906976744186046,27.333333333333332,33.73611140882962,85.71428571428571,35.90534282735766,100.0,GREEN,Large,50000000.0,GREEN,33.73611140882962,35.90534282735766,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
BEML,Capital Goods,Cyclical,15126.965029912622,0.05794073329909251,0.10267703238562464,0.10531697341513292,6.644444444444445,3.723847035458294,8.128262490678594,107.28343992845832,0.04518623445266412,0.03143292041958978,-0.17535315652966077,-0.2908371146687284,True,True,51.56406802031739,-650875.0,4788021.0,420934252.12005615,0.09833333333333376,0.33000000000000096,107.28343992845832,10.2803738317757,6.481481481481481,8.38092765662859,21.085271317829456,34.00537634408602,False,33.60258121940365,24.091873011895927,Neutral,48.06184716622223,85.89161118508655,77.5027962716378,41.84873949579832,57.647058823529406,33.10533515731874,22.53333333333333,33.69112156602419,100.0,41.99229508769115,100.0,GREEN,Mid,10000000.0,GREEN,33.69112156602419,41.99229508769115,Sell,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
INTELLECT,Information Technology,NotCyclical,10541.043267286695,0.12283128751432082,0.19755279715251955,0.050157728706624605,58.4,10.839884974117876,21.520000000000007,30.645161290322584,0.11797589533269592,-0.18367346938775508,-0.3363993371156002,-0.29327171497665705,True,False,52.603759118832855,4082311.0,19874841.0,311515313.24346924,0.04499999999999978,0.7650000000000008,30.645161290322584,14.285714285714285,37.142857142857146,25.714285714285715,43.72093023255814,73.11827956989248,False,45.01780151312861,10.271965742650345,Neutral,46.102587051079674,13.445272969374168,39.410652463382156,34.95798319327731,73.44537815126051,54.44596443228454,54.0,33.47798107872459,100.0,48.76424989521671,100.0,GREEN,Small,2500000.0,GREEN,33.47798107872459,48.76424989521671,Sell,Hold,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
AWL,Fast Moving Consumer Goods,NotCyclical,24674.47713595718,0.07981432650471064,0.1495319839971762,0.10622605363984675,3.014144271570014,8.700093677054221,17.34999921486111,23.670822486021276,0.033645830390865106,-0.131714911613103,-0.29295407668203777,-0.43757235269163763,False,False,53.54521315615098,-32060983.0,-82619285.0,495911235.7631378,-0.2883333333333333,-0.345,23.670822486021276,9.30232558139535,25.0,17.151162790697676,35.50387596899225,64.91935483870968,False,78.7748370376188,7.648965353890982,Neutral,21.70473794364416,58.78482023968043,8.718242343541945,12.26890756302521,15.966386554621847,2.462380300957592,3.8666666666666667,33.36830293705827,100.0,34.96991936975016,100.0,GREEN,Mid,10000000.0,GREEN,33.36830293705827,34.96991936975016,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
DBREALTY,Realty,Cyclical,6666.127712168593,-0.03791058094655608,-0.03501846407464077,0.18259594231239307,0.25252525252525254,31.659878828651266,81.64196123147092,241.75000190734875,0.08967981259587332,0.05933905373081494,-0.5190849013870138,-0.48616215748721536,False,False,51.32005443215207,9678810.0,83426557.0,68207092.29758835,-0.215,-0.20499999999999996,241.75000190734875,23.52941176470588,8.823529411764707,16.176470588235293,86.82170542635659,97.31182795698925,True,33.83845126835781,2.6782079465885036,Neutral,28.449693903190024,5.798402130492676,68.91424766977363,15.630252100840336,21.680672268907564,77.01778385772914,67.46666666666667,34.347053098535234,100.0,45.27966081609475,100.0,RED,Small,2500000.0,GREEN,33.347053098535234,39.0,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
CAPILLARY,Information Technology,NotCyclical,3894.4847523082385,-0.13976728726859033,-0.009645338213928618,0.052734375,18.6,31.53104551474697,22.909698996655514,62.96815131120621,-0.12225878298190562,-0.2625690037374131,,,False,,37.812513553490085,5820057.0,,18744930.625,,,62.96815131120621,2.857142857142857,2.857142857142857,2.857142857142857,86.51162790697674,75.94086021505376,False,16.940364931019136,,Neutral,7.474304200206548,13.445272969374168,39.410652463382156,,,,60.266666666666666,33.26255729375675,57.14285714285714,28.25028852269865,85.71428571428571,GREEN,Small,2500000.0,GREEN,33.26255729375675,28.25028852269865,Sell,Sell,Med,High,annual,ttm(Mar 2026),Mar 2026,False,False,Sell
RAMCOCEM,Construction Materials,Cyclical,22063.29499271459,0.0901684038523476,0.13319114798652948,0.47825549789967875,3.4272076372315037,3.4434659731970907,5.999060812397272,31.564084395872083,-0.07630267275932967,-0.13857870273563677,-0.15411160124531187,0.16056411954868244,True,False,55.35987989729131,2340413.0,4897026.0,149609666.73272705,0.15999999999999912,0.6049999999999982,31.564084395872083,43.75,50.0,46.875,19.379844961240313,26.747311827956988,False,47.384290164663994,24.341450529416942,Neutral,17.269567565826428,11.058055925432758,11.85699067909454,47.05882352941176,69.07563025210084,33.515731874145004,45.733333333333334,33.26222758827197,100.0,33.164670598488335,100.0,GREEN,Mid,10000000.0,GREEN,33.26222758827197,33.164670598488335,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
OLAELEC,Automobile and Auto Components,Cyclical,17580.938172340393,-0.8417329282738383,-0.20865276421308096,0.8245299910474485,-2.557894736842105,-5.038671612615142,-50.0886132033673,-9.614458199006965,0.01733810005127756,0.0233393128555488,0.002512620370234586,,False,True,43.060535662402565,582219827.0,3309430555.0,3411987451.3662453,,,,3.260869565217391,3.260869565217391,3.260869565217391,4.341085271317829,1.0752688172043012,True,73.83564050312698,38.819328233325365,Neutral,21.16061310042641,100.0,53.26844207723036,,,99.04240766073872,99.06666666666666,47.75334986493532,85.71428571428571,36.07680682491923,85.71428571428571,RED,Mid,10000000.0,GREEN,33.0,29.07680682491923,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
EMBDL,Realty,Cyclical,8928.280678524332,-0.06693633112790566,0.0037583391614334077,0.539319010944467,-0.8633879781420765,43.42887615099762,-20.65167508031207,-10.174051115784463,0.34800842816161426,-0.10644797290398655,-0.4579785506156606,-0.564038235426481,True,False,53.96730832642531,23901235.0,-60078009.0,152544769.48427582,,,,11.76470588235294,29.411764705882355,20.58823529411765,92.4031007751938,2.1505376344086025,True,87.70360480640853,3.2979647816541173,Neutral,68.30915152029864,5.798402130492676,68.91424766977363,,,3.283173734610123,79.73333333333333,44.204817002921025,85.71428571428571,55.71114758903633,85.71428571428571,RED,Small,2500000.0,GREEN,33.0,33.0,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
ITI,Telecommunication,NotCyclical,27550.674930371737,-0.11227693732951871,-0.031941349550609496,0.40136411332633787,0.2233502538071066,16.11619841358809,-39.61846834393143,93.7213134765625,-0.020759814609191296,-0.06278686523437504,-0.0939777936497127,-0.08586506253712223,False,False,38.72946015141346,13608044.0,284249813.0,130926804.50549316,0.008333333333333333,0.0049999999999999975,93.7213134765625,9.090909090909092,7.6923076923076925,8.391608391608392,61.55038759689923,1.0752688172043012,True,22.68768614563007,19.645703293556334,Neutral,15.328763386568056,93.40532623169109,96.33475366178429,31.26050420168067,34.03361344537815,92.0656634746922,70.93333333333334,40.3011438868712,100.0,25.809777988807024,100.0,RED,Mid,10000000.0,GREEN,33.0,18.809777988807024,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
TEJASNET,Telecommunication,NotCyclical,9729.001325921337,-0.0465119009981455,0.03373629440507858,1.4251108836574549,-2.2508250825082508,6.233762124125963,-87.62747954723747,-10.669590167367204,0.319392473262637,0.45765639303844874,-0.21091334776742354,-0.6137958673775155,True,True,44.211055204514814,140155560.0,658497892.0,2052750145.2812347,-0.68,0.33499999999999974,,18.181818181818183,15.384615384615385,16.783216783216783,29.612403100775193,1.0752688172043012,True,68.16555407209613,19.108444913239147,Neutral,83.12248422313826,93.40532623169109,96.33475366178429,5.378151260504202,57.815126050420176,97.2640218878249,95.46666666666667,41.41823194106758,100.0,53.40238591892837,100.0,RED,Small,2500000.0,GREEN,33.0,33.0,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
SWANCORP,Chemicals,Cyclical,9709.542857142857,0.0004729485885835716,0.022424494360365706,0.27906050955414013,-2.5185185185185186,44.85738473300094,-11.48238153098421,35.82857142857143,-0.09628133319152199,-0.2556980272690348,-0.3091016895074704,-0.5471882146558822,False,False,45.548489387926004,15116738.0,57673102.0,207103802.30851746,,,35.82857142857143,2.272727272727273,2.272727272727273,2.272727272727273,92.86821705426357,4.56989247311828,True,44.52328594989398,4.232648103935775,Neutral,5.3192251352814734,26.70386151797603,87.9555259653795,,,70.04103967168263,72.66666666666667,39.91758416160399,85.71428571428571,30.869807190391132,85.71428571428571,RED,Small,2500000.0,GREEN,32.91758416160399,23.869807190391132,Sell,Sell,High,High,ttm(Mar 2026),ttm(Mar 2026),Mar 2026,False,False,Sell
